azimuth_deg,elev_deg,dist_km,height_m_amsl,lat,lon
46.7,0.8384,14.580,978.2,-23.34410,-46.37844
46.8,0.8481,14.580,980.6,-23.34427,-46.37827
46.9,0.8462,14.580,980.1,-23.34443,-46.37810
47.0,0.8353,14.560,977.0,-23.34472,-46.37807
47.1,0.8180,14.540,972.3,-23.34501,-46.37805
47.2,0.7856,14.560,964.4,-23.34506,-46.37773
47.3,0.7426,14.560,953.5,-23.34523,-46.37757
47.4,0.7186,9.560,876.4,-23.37589,-46.41347
47.5,0.7192,9.560,876.5,-23.37600,-46.41336
47.6,0.7169,9.560,876.1,-23.37611,-46.41325
47.7,0.7012,9.560,873.5,-23.37622,-46.41314
47.8,0.6869,9.560,871.1,-23.37633,-46.41303
47.9,0.6613,9.560,866.8,-23.37644,-46.41292
48.0,0.6355,9.560,862.5,-23.37655,-46.41281
48.1,0.6258,4.700,803.1,-23.40590,-46.44818
48.2,0.6261,4.860,805.0,-23.40500,-46.44695
48.3,0.6227,4.860,804.7,-23.40505,-46.44690
48.4,0.6315,8.140,844.5,-23.38550,-46.42279
48.5,0.6438,8.140,846.2,-23.38559,-46.42270
48.6,0.6474,8.140,846.8,-23.38569,-46.42260
48.7,0.6541,8.140,847.7,-23.38578,-46.42251
48.8,0.6448,8.140,846.4,-23.38588,-46.42242
48.9,0.6460,4.560,803.1,-23.40717,-46.44879
49.0,0.6516,4.560,803.5,-23.40723,-46.44873
49.1,0.6526,4.580,803.8,-23.40716,-46.44854
49.2,0.6627,4.260,800.8,-23.40910,-46.45086
49.3,0.6747,4.260,801.7,-23.40915,-46.45081
49.4,0.6753,4.240,801.4,-23.40932,-46.45091
49.5,0.6803,4.240,801.8,-23.40937,-46.45087
49.6,0.6821,4.240,801.9,-23.40942,-46.45082
49.7,0.6785,4.240,801.7,-23.40947,-46.45077
49.8,0.6738,4.240,801.3,-23.40952,-46.45073
49.9,0.6740,4.220,801.1,-23.40969,-46.45083
50.0,0.5194,5.960,806.7,-23.39967,-46.43771
50.1,0.5098,5.960,805.7,-23.39974,-46.43764
50.2,0.5140,8.060,827.0,-23.38770,-46.42175
50.3,0.5211,8.060,828.0,-23.38780,-46.42167
50.4,0.5208,8.060,828.0,-23.38790,-46.42158
50.5,0.5237,8.060,828.4,-23.38799,-46.42149
50.6,0.5288,8.060,829.1,-23.38809,-46.42140
50.7,0.5306,8.040,829.1,-23.38830,-46.42147
50.8,0.5372,8.040,830.1,-23.38840,-46.42138
50.9,0.5442,8.060,831.2,-23.38839,-46.42114
51.0,0.5518,8.060,832.3,-23.38848,-46.42105
51.1,0.5619,8.060,833.7,-23.38858,-46.42097
51.2,0.5715,8.060,835.1,-23.38868,-46.42088
51.3,0.5808,8.060,836.4,-23.38878,-46.42079
51.4,0.5909,8.060,837.8,-23.38888,-46.42071
51.5,0.5954,8.060,838.5,-23.38898,-46.42062
51.6,0.5997,8.060,839.1,-23.38908,-46.42054
51.7,0.6019,8.080,839.6,-23.38906,-46.42030
51.8,0.5995,8.080,839.3,-23.38916,-46.42021
51.9,0.5957,8.060,838.5,-23.38938,-46.42028
52.0,0.5839,8.060,836.8,-23.38948,-46.42019
52.1,0.5716,8.080,835.3,-23.38946,-46.41995
52.2,0.5615,8.080,833.9,-23.38956,-46.41987
52.3,0.5582,7.900,831.5,-23.39066,-46.42118
52.4,0.5608,7.900,831.8,-23.39075,-46.42110
52.5,0.5508,7.900,830.5,-23.39085,-46.42102
52.6,0.5443,7.880,829.4,-23.39106,-46.42109
52.7,0.5335,7.880,827.9,-23.39116,-46.42101
52.8,0.5256,7.880,826.8,-23.39126,-46.42093
52.9,0.5208,7.880,826.1,-23.39136,-46.42084
53.0,0.5168,7.860,825.4,-23.39156,-46.42092
53.1,0.5142,7.860,825.0,-23.39166,-46.42084
53.2,0.4888,7.860,821.5,-23.39176,-46.42076
53.3,0.4791,10.160,842.3,-23.37948,-46.40259
53.4,0.4774,10.160,842.0,-23.37960,-46.40249
53.5,0.4770,10.160,841.9,-23.37973,-46.40239
53.6,0.4711,10.180,841.0,-23.37975,-46.40213
53.7,0.4669,10.120,839.7,-23.38020,-46.40250
53.8,0.4681,10.100,839.7,-23.38044,-46.40255
53.9,0.4771,10.040,840.7,-23.38088,-46.40292
54.0,0.4844,10.040,842.0,-23.38101,-46.40282
54.1,0.4877,10.040,842.6,-23.38114,-46.40272
54.2,0.4804,10.040,841.3,-23.38127,-46.40262
54.3,0.4727,10.040,840.0,-23.38140,-46.40252
54.4,0.4681,9.080,830.1,-23.38656,-46.41008
54.5,0.4733,9.080,830.9,-23.38667,-46.40998
54.6,0.4714,9.100,830.8,-23.38669,-46.40973
54.7,0.4617,9.100,829.2,-23.38680,-46.40964
54.8,0.4549,9.100,828.2,-23.38692,-46.40955
54.9,0.4497,9.100,827.3,-23.38704,-46.40946
55.0,0.4401,9.100,825.8,-23.38715,-46.40938
55.1,0.4252,9.080,823.3,-23.38737,-46.40945
55.2,0.4092,9.140,821.2,-23.38718,-46.40887
55.3,0.3981,11.140,836.1,-23.37704,-46.39266
55.4,0.3865,11.120,833.7,-23.37729,-46.39272
55.5,0.3779,7.680,804.9,-23.39499,-46.42041
55.6,0.3756,7.680,804.6,-23.39509,-46.42033
55.7,0.3726,7.680,804.2,-23.39519,-46.42026
55.8,0.3695,7.660,803.7,-23.39539,-46.42035
55.9,0.3719,7.660,804.0,-23.39549,-46.42027
56.0,0.3710,7.380,801.8,-23.39700,-46.42248
56.1,0.3689,7.380,801.5,-23.39709,-46.42241
56.2,0.3730,7.420,802.3,-23.39699,-46.42201
56.3,0.3867,7.420,804.1,-23.39709,-46.42194
56.4,0.3996,7.420,805.8,-23.39718,-46.42187
56.5,0.4080,7.420,806.8,-23.39728,-46.42180
56.6,0.4152,7.420,807.8,-23.39738,-46.42173
56.7,0.4226,7.420,808.7,-23.39748,-46.42166
56.8,0.4254,7.380,808.8,-23.39777,-46.42192
56.9,0.4296,7.500,810.3,-23.39728,-46.42086
57.0,0.4409,7.500,811.8,-23.39738,-46.42079
57.1,0.4510,7.500,813.1,-23.39747,-46.42072
57.2,0.4550,7.500,813.7,-23.39757,-46.42065
57.3,0.4569,7.500,813.9,-23.39767,-46.42058
57.4,0.4564,7.500,813.8,-23.39777,-46.42051
57.5,0.4576,7.480,813.8,-23.39797,-46.42061
57.6,0.4579,7.380,812.9,-23.39855,-46.42137
57.7,0.4514,7.380,812.1,-23.39865,-46.42130
57.8,0.4454,7.480,812.2,-23.39827,-46.42040
57.9,0.4422,7.480,811.8,-23.39837,-46.42034
58.0,0.4362,7.480,811.0,-23.39847,-46.42027
58.1,0.4303,7.480,810.2,-23.39856,-46.42020
58.2,0.4270,7.480,809.8,-23.39866,-46.42013
58.3,0.4242,7.480,809.4,-23.39876,-46.42006
58.4,0.4212,7.480,809.1,-23.39886,-46.42000
58.5,0.4166,8.120,813.8,-23.39595,-46.41458
58.6,0.4168,8.120,813.8,-23.39606,-46.41451
58.7,0.4160,8.120,813.7,-23.39617,-46.41443
58.8,0.4126,8.120,813.2,-23.39628,-46.41436
58.9,0.4149,8.120,813.6,-23.39639,-46.41429
59.0,0.4230,8.140,814.9,-23.39640,-46.41405
59.1,0.4301,8.160,816.0,-23.39642,-46.41381
59.2,0.4357,8.140,816.7,-23.39662,-46.41391
59.3,0.4319,8.140,816.1,-23.39673,-46.41383
59.4,0.4227,8.140,814.8,-23.39684,-46.41376
59.5,0.4130,8.140,813.4,-23.39695,-46.41369
59.6,0.3982,8.140,811.3,-23.39706,-46.41362
59.7,0.3920,7.500,805.4,-23.40008,-46.41897
59.8,0.3910,7.500,805.3,-23.40019,-46.41891
59.9,0.3871,7.500,804.8,-23.40029,-46.41884
60.0,0.3854,7.160,801.9,-23.40192,-46.42167
60.1,0.3882,7.140,802.1,-23.40211,-46.42177
60.2,0.3973,7.140,803.2,-23.40221,-46.42171
60.3,0.3936,7.140,802.8,-23.40230,-46.42165
60.4,0.3845,7.160,801.8,-23.40231,-46.42142
60.5,0.3781,7.160,801.0,-23.40241,-46.42136
60.6,0.3770,7.140,800.7,-23.40260,-46.42147
60.7,0.3787,7.140,800.9,-23.40269,-46.42141
60.8,0.3776,7.140,800.8,-23.40279,-46.42135
60.9,0.3726,7.100,799.9,-23.40306,-46.42164
61.0,0.3695,7.140,799.8,-23.40299,-46.42123
61.1,0.3688,7.140,799.7,-23.40309,-46.42117
61.2,0.3676,7.140,799.5,-23.40318,-46.42111
61.3,0.3669,7.080,799.0,-23.40354,-46.42157
61.4,0.3665,7.080,799.0,-23.40364,-46.42151
61.5,0.3660,7.080,798.9,-23.40374,-46.42146
61.6,0.3666,7.080,799.0,-23.40384,-46.42140
61.7,0.3658,7.080,798.9,-23.40393,-46.42134
61.8,0.3656,7.100,799.0,-23.40395,-46.42111
61.9,0.3640,7.080,798.6,-23.40413,-46.42123
62.0,0.3634,7.080,798.6,-23.40423,-46.42117
62.1,0.3622,7.080,798.4,-23.40433,-46.42111
62.2,0.3628,7.000,797.9,-23.40476,-46.42175
62.3,0.3627,7.000,797.9,-23.40486,-46.42169
62.4,0.3634,7.000,798.0,-23.40495,-46.42164
62.5,0.3629,7.000,797.9,-23.40505,-46.42158
62.6,0.3635,7.000,798.0,-23.40515,-46.42153
62.7,0.3664,7.000,798.4,-23.40525,-46.42147
62.8,0.3698,7.000,798.8,-23.40535,-46.42142
62.9,0.3709,7.000,798.9,-23.40544,-46.42136
63.0,0.3693,7.000,798.7,-23.40554,-46.42131
63.1,0.3652,7.000,798.2,-23.40564,-46.42125
63.2,0.3642,7.020,798.2,-23.40566,-46.42102
63.3,0.3682,7.020,798.7,-23.40575,-46.42097
63.4,0.3738,7.020,799.4,-23.40585,-46.42092
63.5,0.3769,7.020,799.8,-23.40595,-46.42086
63.6,0.3773,7.020,799.8,-23.40605,-46.42081
63.7,0.3766,7.000,799.6,-23.40623,-46.42093
63.8,0.3804,6.980,799.9,-23.40641,-46.42105
63.9,0.3816,7.020,800.4,-23.40635,-46.42065
64.0,0.3837,7.020,800.6,-23.40645,-46.42060
64.1,0.3800,7.020,800.2,-23.40655,-46.42054
64.2,0.3764,6.980,799.4,-23.40680,-46.42084
64.3,0.3858,6.980,800.6,-23.40690,-46.42079
64.4,0.3873,7.000,800.9,-23.40692,-46.42056
64.5,0.3824,6.960,800.0,-23.40718,-46.42087
64.6,0.3695,6.960,798.4,-23.40727,-46.42081
64.7,0.3450,6.960,795.5,-23.40737,-46.42076
64.8,0.3562,10.680,824.4,-23.39319,-46.38770
64.9,0.3736,10.660,827.5,-23.39342,-46.38780
65.0,0.3817,10.660,829.0,-23.39357,-46.38772
65.1,0.3983,10.700,832.5,-23.39357,-46.38729
65.2,0.4041,10.720,833.7,-23.39365,-46.38703
65.3,0.3878,10.740,830.8,-23.39373,-46.38678
65.4,0.3642,10.740,826.4,-23.39388,-46.38670
65.5,0.3476,10.780,823.6,-23.39389,-46.38627
65.6,0.3463,10.600,822.0,-23.39471,-46.38780
65.7,0.3421,10.560,820.9,-23.39501,-46.38808
65.8,0.3290,10.560,818.5,-23.39516,-46.38801
65.9,0.3211,10.580,817.2,-23.39524,-46.38775
66.0,0.3137,10.580,815.8,-23.39539,-46.38768
66.1,0.3073,10.560,814.5,-23.39562,-46.38779
66.2,0.3004,10.560,813.2,-23.39577,-46.38771
66.3,0.2896,10.560,811.2,-23.39592,-46.38764
66.4,0.2858,10.120,807.7,-23.39766,-46.39152
66.5,0.2859,10.140,807.9,-23.39773,-46.39127
66.6,0.2888,6.200,784.1,-23.41199,-46.42667
66.7,0.2896,6.200,784.2,-23.41208,-46.42663
66.8,0.2882,6.200,784.1,-23.41217,-46.42659
66.9,0.2818,6.180,783.2,-23.41233,-46.42673
67.0,0.2988,11.680,820.5,-23.39304,-46.37703
67.1,0.3142,11.680,823.6,-23.39321,-46.37695
67.2,0.3239,11.680,825.6,-23.39338,-46.37687
67.3,0.3312,11.680,827.1,-23.39355,-46.37679
67.4,0.3338,11.660,827.5,-23.39379,-46.37690
67.5,0.3399,11.580,828.1,-23.39423,-46.37754
67.6,0.3471,11.580,829.6,-23.39440,-46.37747
67.7,0.3438,11.580,828.9,-23.39457,-46.37739
67.8,0.3389,11.580,827.9,-23.39474,-46.37732
67.9,0.3356,11.580,827.2,-23.39490,-46.37724
68.0,0.3324,11.580,826.6,-23.39507,-46.37717
68.1,0.3298,11.580,826.1,-23.39524,-46.37709
68.2,0.3288,11.580,825.9,-23.39541,-46.37702
68.3,0.3401,11.140,824.9,-23.39705,-46.38096
68.4,0.3611,21.460,917.0,-23.36291,-46.28680
68.5,0.4079,21.500,934.9,-23.36310,-46.28630
68.6,0.4300,21.540,943.6,-23.36328,-46.28580
68.7,0.4485,21.720,952.5,-23.36300,-46.28402
68.8,0.4788,21.780,964.7,-23.36312,-46.28334
68.9,0.4743,21.760,962.8,-23.36351,-46.28339
69.0,0.4623,21.760,958.2,-23.36383,-46.28325
69.1,0.4517,21.760,954.2,-23.36415,-46.28312
69.2,0.4319,21.760,946.7,-23.36447,-46.28299
69.3,0.4071,21.740,937.0,-23.36485,-46.28304
69.4,0.4024,21.560,933.5,-23.36574,-46.28456
69.5,0.3966,21.560,931.3,-23.36606,-46.28443
69.6,0.3851,21.540,926.7,-23.36644,-46.28448
69.7,0.3539,11.380,829.4,-23.39858,-46.37779
69.8,0.3651,20.380,908.5,-23.37069,-46.29490
69.9,0.3883,20.620,919.1,-23.37025,-46.29257
70.0,0.4278,20.620,933.3,-23.37055,-46.29245
70.1,0.4424,20.540,937.7,-23.37110,-46.29306
70.2,0.4394,20.560,936.8,-23.37135,-46.29276
70.3,0.4142,20.540,927.6,-23.37171,-46.29282
70.4,0.3762,20.540,914.0,-23.37201,-46.29270
70.5,0.3487,20.520,903.9,-23.37238,-46.29277
70.6,0.3153,20.500,891.8,-23.37274,-46.29284
70.7,0.3196,11.400,822.7,-23.40021,-46.37694
70.8,0.3143,11.400,821.7,-23.40038,-46.37688
70.9,0.3184,10.960,819.4,-23.40184,-46.38089
71.0,0.3261,10.980,821.0,-23.40195,-46.38065
71.1,0.3323,10.660,819.8,-23.40305,-46.38355
71.2,0.3295,11.100,822.5,-23.40192,-46.37941
71.3,0.3259,11.100,821.8,-23.40209,-46.37935
71.4,0.3352,10.740,821.0,-23.40329,-46.38263
71.5,0.3380,10.740,821.5,-23.40345,-46.38258
71.6,0.3376,8.480,805.1,-23.41005,-46.40355
71.7,0.3436,8.460,805.9,-23.41023,-46.40369
71.8,0.3614,8.460,808.5,-23.41036,-46.40365
71.9,0.3857,8.460,812.1,-23.41048,-46.40360
72.0,0.4004,8.460,814.3,-23.41061,-46.40356
72.1,0.4192,8.440,816.9,-23.41079,-46.40370
72.2,0.4130,8.440,816.0,-23.41092,-46.40365
72.3,0.3962,8.440,813.5,-23.41104,-46.40361
72.4,0.3884,8.380,811.9,-23.41133,-46.40413
72.5,0.3935,8.400,812.8,-23.41140,-46.40390
72.6,0.3805,8.400,810.8,-23.41153,-46.40385
72.7,0.3948,8.300,812.1,-23.41192,-46.40475
72.8,0.3838,8.300,810.6,-23.41205,-46.40471
72.9,0.3632,8.300,807.6,-23.41217,-46.40466
73.0,0.3538,8.280,806.1,-23.41235,-46.40481
73.1,0.3528,8.280,805.9,-23.41248,-46.40477
73.2,0.3484,8.280,805.3,-23.41260,-46.40473
73.3,0.3444,8.260,804.6,-23.41278,-46.40487
73.4,0.3341,8.260,803.1,-23.41290,-46.40483
73.5,0.3261,8.240,801.8,-23.41308,-46.40498
73.6,0.3189,8.240,800.7,-23.41320,-46.40494
73.7,0.3155,20.320,890.4,-23.38270,-46.29118
73.8,0.3109,20.300,888.6,-23.38306,-46.29127
73.9,0.3086,20.300,887.7,-23.38336,-46.29118
74.0,0.3015,8.280,798.5,-23.41360,-46.40441
74.1,0.2886,8.260,796.5,-23.41377,-46.40456
74.2,0.3048,19.820,882.5,-23.38547,-46.29542
74.3,0.3180,19.800,886.9,-23.38581,-46.29552
74.4,0.3267,19.820,890.1,-23.38606,-46.29523
74.5,0.3488,19.800,897.6,-23.38641,-46.29533
74.6,0.3690,19.820,904.8,-23.38666,-46.29505
74.7,0.3731,19.800,906.0,-23.38701,-46.29515
74.8,0.3737,19.780,906.0,-23.38736,-46.29525
74.9,0.3635,19.820,902.9,-23.38757,-46.29478
75.0,0.3405,19.820,894.9,-23.38787,-46.29469
75.1,0.3188,19.860,887.7,-23.38807,-46.29423
75.2,0.3099,19.880,884.8,-23.38833,-46.29395
75.3,0.2938,19.860,879.0,-23.38868,-46.29405
75.4,0.2641,19.660,867.3,-23.38944,-46.29586
75.5,0.2712,19.660,869.7,-23.38973,-46.29578
75.6,0.2785,19.360,870.0,-23.39071,-46.29854
75.7,0.2908,19.340,874.0,-23.39105,-46.29865
75.8,0.2943,19.320,875.0,-23.39139,-46.29876
75.9,0.2910,19.300,873.7,-23.39173,-46.29887
76.0,0.2853,19.320,872.0,-23.39198,-46.29860
76.1,0.2753,19.220,867.9,-23.39249,-46.29947
76.2,0.2610,19.180,862.8,-23.39287,-46.29977
76.3,0.2670,19.660,868.3,-23.39213,-46.29512
76.4,0.2534,19.680,863.8,-23.39239,-46.29485
76.5,0.2547,18.520,856.0,-23.39514,-46.30583
76.6,0.2635,18.520,858.9,-23.39542,-46.30576
76.7,0.2541,18.540,856.0,-23.39566,-46.30549
76.8,0.2384,17.860,846.4,-23.39735,-46.31191
76.9,0.2441,17.860,848.1,-23.39763,-46.31184
77.0,0.2495,17.860,849.8,-23.39790,-46.31177
77.1,0.2503,17.860,850.1,-23.39817,-46.31171
77.2,0.2357,17.860,845.5,-23.39845,-46.31164
77.3,0.2242,13.360,814.7,-23.40767,-46.35463
77.4,0.2371,14.940,827.3,-23.40476,-46.33945
77.5,0.2500,14.960,830.8,-23.40495,-46.33921
77.6,0.2657,15.020,835.3,-23.40506,-46.33858
77.7,0.2731,15.000,837.1,-23.40533,-46.33871
77.8,0.2759,15.000,837.8,-23.40556,-46.33866
77.9,0.2794,15.000,838.8,-23.40579,-46.33860
78.0,0.2630,15.040,834.7,-23.40595,-46.33816
78.1,0.2622,15.080,834.8,-23.40610,-46.33773
78.2,0.2541,15.120,832.9,-23.40626,-46.33729
78.3,0.2436,15.120,830.2,-23.40649,-46.33724
78.4,0.2402,14.800,827.3,-23.40731,-46.34026
78.5,0.2338,14.780,825.5,-23.40757,-46.34040
78.6,0.2268,14.760,823.6,-23.40783,-46.34054
78.7,0.2289,15.200,826.8,-23.40728,-46.33626
78.8,0.2380,15.200,829.2,-23.40752,-46.33621
78.9,0.2311,15.200,827.4,-23.40775,-46.33616
79.0,0.2262,15.240,826.3,-23.40792,-46.33572
79.1,0.2242,15.260,825.9,-23.40812,-46.33548
79.2,0.2348,15.500,830.2,-23.40794,-46.33312
79.3,0.2335,15.500,829.8,-23.40818,-46.33307
79.4,0.2272,15.280,826.8,-23.40879,-46.33514
79.5,0.2302,15.260,827.5,-23.40906,-46.33529
79.6,0.2309,15.240,827.5,-23.40933,-46.33543
79.7,0.2336,15.180,827.9,-23.40966,-46.33596
79.8,0.2345,15.160,828.0,-23.40993,-46.33611
79.9,0.2340,5.880,776.6,-23.42487,-46.42570
80.0,0.2438,5.860,777.5,-23.42499,-46.42587
80.1,0.2519,12.460,815.6,-23.41483,-46.36207
80.2,0.2637,12.460,818.2,-23.41503,-46.36203
80.3,0.2586,12.460,817.1,-23.41522,-46.36199
80.4,0.2597,5.860,779.1,-23.42536,-46.42580
80.5,0.2616,5.860,779.3,-23.42545,-46.42579
80.6,0.2631,5.860,779.5,-23.42554,-46.42577
80.7,0.2613,5.860,779.3,-23.42563,-46.42575
80.8,0.2595,5.860,779.1,-23.42572,-46.42574
80.9,0.2735,13.360,826.2,-23.41509,-46.35306
81.0,0.2842,13.360,828.7,-23.41530,-46.35303
81.1,0.2854,13.340,828.9,-23.41553,-46.35319
81.2,0.2867,13.320,829.0,-23.41577,-46.35334
81.3,0.2761,13.320,826.6,-23.41597,-46.35331
81.4,0.2692,13.300,824.8,-23.41621,-46.35347
81.5,0.2741,5.440,778.3,-23.42692,-46.42971
81.6,0.2831,5.440,779.1,-23.42700,-46.42969
81.7,0.2871,5.440,779.5,-23.42709,-46.42968
81.8,0.2923,5.460,780.1,-23.42715,-46.42947
81.9,0.3009,5.460,781.0,-23.42723,-46.42946
82.0,0.3014,5.460,781.0,-23.42732,-46.42944
82.1,0.3019,5.400,780.7,-23.42748,-46.43001
82.2,0.3061,5.480,781.6,-23.42746,-46.42922
82.3,0.3127,5.480,782.2,-23.42755,-46.42921
82.4,0.3333,5.600,785.0,-23.42749,-46.42803
82.5,0.3290,5.460,783.6,-23.42774,-46.42938
82.6,0.3365,5.460,784.3,-23.42783,-46.42937
82.7,0.3430,5.460,785.0,-23.42791,-46.42936
82.8,0.3494,5.460,785.6,-23.42800,-46.42934
82.9,0.3556,5.460,786.2,-23.42808,-46.42933
83.0,0.3618,5.460,786.8,-23.42817,-46.42932
83.1,0.3714,5.480,787.8,-23.42823,-46.42912
83.2,0.3816,5.480,788.8,-23.42832,-46.42910
83.3,0.3882,5.480,789.4,-23.42840,-46.42909
83.4,0.3936,5.480,789.9,-23.42849,-46.42908
83.5,0.3987,5.480,790.4,-23.42857,-46.42907
83.6,0.4055,5.480,791.1,-23.42866,-46.42906
83.7,0.4144,5.480,791.9,-23.42874,-46.42905
83.8,0.4238,5.480,792.8,-23.42883,-46.42904
83.9,0.4326,5.500,793.8,-23.42890,-46.42883
84.0,0.4370,5.500,794.3,-23.42898,-46.42882
84.1,0.4418,5.500,794.7,-23.42907,-46.42882
84.2,0.4497,5.520,795.6,-23.42913,-46.42861
84.3,0.4584,5.520,796.5,-23.42922,-46.42860
84.4,0.4676,5.520,797.4,-23.42931,-46.42859
84.5,0.4773,5.520,798.3,-23.42939,-46.42858
84.6,0.4847,5.520,799.0,-23.42948,-46.42857
84.7,0.4888,5.520,799.4,-23.42957,-46.42856
84.8,0.4933,5.520,799.9,-23.42965,-46.42856
84.9,0.5026,5.540,800.9,-23.42972,-46.42835
85.0,0.5061,5.540,801.3,-23.42981,-46.42834
85.1,0.5097,5.540,801.6,-23.42990,-46.42834
85.2,0.5122,5.540,801.9,-23.42998,-46.42833
85.3,0.5151,5.540,802.2,-23.43007,-46.42832
85.4,0.5188,5.540,802.5,-23.43016,-46.42831
85.5,0.5232,5.540,802.9,-23.43024,-46.42830
85.6,0.5322,5.560,804.0,-23.43032,-46.42810
85.7,0.5361,5.560,804.4,-23.43040,-46.42809
85.8,0.5411,5.540,804.7,-23.43050,-46.42828
85.9,0.5459,5.540,805.1,-23.43059,-46.42828
86.0,0.5492,5.540,805.4,-23.43068,-46.42827
86.1,0.5524,5.540,805.8,-23.43076,-46.42826
86.2,0.5540,5.540,805.9,-23.43085,-46.42826
86.3,0.5527,5.560,806.0,-23.43093,-46.42805
86.4,0.5527,5.560,806.0,-23.43101,-46.42805
86.5,0.5534,5.620,806.7,-23.43107,-46.42745
86.6,0.5580,5.620,807.1,-23.43116,-46.42745
86.7,0.5654,5.580,807.4,-23.43127,-46.42783
86.8,0.5742,5.580,808.3,-23.43135,-46.42783
86.9,0.5727,5.580,808.1,-23.43144,-46.42782
87.0,0.5638,5.580,807.3,-23.43153,-46.42782
87.1,0.5657,5.120,802.6,-23.43183,-46.43232
87.2,0.5714,5.120,803.1,-23.43191,-46.43232
87.3,0.5771,5.120,803.6,-23.43199,-46.43231
87.4,0.5826,5.120,804.1,-23.43207,-46.43231
87.5,0.5879,5.120,804.6,-23.43215,-46.43230
87.6,0.5946,5.100,805.0,-23.43224,-46.43250
87.7,0.5918,5.120,804.9,-23.43231,-46.43230
87.8,0.5910,5.120,804.8,-23.43239,-46.43229
87.9,0.5903,5.120,804.8,-23.43247,-46.43229
88.0,0.5921,5.120,804.9,-23.43255,-46.43229
88.1,0.5954,5.120,805.2,-23.43263,-46.43228
88.2,0.5988,5.120,805.5,-23.43271,-46.43228
88.3,0.6003,5.120,805.7,-23.43279,-46.43228
88.4,0.5951,5.100,805.0,-23.43288,-46.43247
88.5,0.5941,5.100,804.9,-23.43296,-46.43247
88.6,0.5928,5.100,804.8,-23.43304,-46.43247
88.7,0.5798,5.080,803.4,-23.43312,-46.43266
88.8,0.5694,5.060,802.3,-23.43320,-46.43286
88.9,0.5685,5.040,802.0,-23.43329,-46.43305
89.0,0.5669,5.040,801.8,-23.43337,-46.43305
89.1,0.5633,5.040,801.5,-23.43345,-46.43305
89.2,0.5615,5.020,801.2,-23.43353,-46.43324
89.3,0.5670,5.020,801.6,-23.43361,-46.43324
89.4,0.5611,5.020,801.1,-23.43369,-46.43324
89.5,0.5570,5.000,800.6,-23.43377,-46.43344
89.6,0.5529,5.000,800.2,-23.43384,-46.43344
89.7,0.5468,5.000,799.7,-23.43392,-46.43343
89.8,0.5383,5.000,798.9,-23.43400,-46.43343
89.9,0.5297,5.000,798.2,-23.43408,-46.43343
90.0,0.5212,5.000,797.4,-23.43416,-46.43343
90.1,0.5095,5.000,796.4,-23.43424,-46.43343
90.2,0.4974,5.000,795.4,-23.43432,-46.43343
90.3,0.4853,5.000,794.3,-23.43439,-46.43343
90.4,0.4713,5.000,793.1,-23.43447,-46.43343
90.5,0.4660,5.400,796.2,-23.43458,-46.42951
90.6,0.4619,5.400,795.8,-23.43467,-46.42951
90.7,0.4614,7.100,810.9,-23.43493,-46.41283
90.8,0.4602,7.080,810.5,-23.43504,-46.41303
90.9,0.4590,5.400,795.5,-23.43492,-46.42951
91.0,0.4582,5.400,795.4,-23.43501,-46.42952
91.1,0.4483,5.400,794.5,-23.43509,-46.42952
91.2,0.4390,7.040,807.6,-23.43548,-46.41343
91.3,0.4393,7.040,807.6,-23.43559,-46.41343
91.4,0.4393,7.020,807.4,-23.43570,-46.41363
91.5,0.4424,7.020,807.8,-23.43581,-46.41363
91.6,0.4431,7.020,807.9,-23.43592,-46.41364
91.7,0.4446,7.040,808.3,-23.43603,-46.41344
91.8,0.4486,7.040,808.7,-23.43614,-46.41345
91.9,0.4531,7.040,809.3,-23.43625,-46.41345
92.0,0.4577,7.040,809.9,-23.43636,-46.41346
92.1,0.4613,7.040,810.3,-23.43647,-46.41346
92.2,0.4645,7.040,810.7,-23.43658,-46.41346
92.3,0.4648,7.040,810.7,-23.43670,-46.41347
92.4,0.4607,7.100,810.8,-23.43683,-46.41289
92.5,0.4593,7.100,810.6,-23.43694,-46.41289
92.6,0.4594,7.080,810.4,-23.43704,-46.41309
92.7,0.4641,7.080,811.0,-23.43715,-46.41310
92.8,0.4677,7.080,811.5,-23.43727,-46.41310
92.9,0.4702,7.080,811.8,-23.43738,-46.41311
93.0,0.4728,7.080,812.1,-23.43749,-46.41312
93.1,0.4644,7.080,811.1,-23.43760,-46.41312
93.2,0.4662,7.120,811.6,-23.43773,-46.41274
93.3,0.4692,7.120,812.0,-23.43784,-46.41274
93.4,0.4645,7.120,811.4,-23.43795,-46.41275
93.5,0.4599,7.120,810.9,-23.43806,-46.41276
93.6,0.4606,7.120,810.9,-23.43818,-46.41277
93.7,0.4610,7.120,811.0,-23.43829,-46.41277
93.8,0.4587,7.120,810.7,-23.43840,-46.41278
93.9,0.4544,7.120,810.2,-23.43851,-46.41279
94.0,0.4511,7.140,809.9,-23.43864,-46.41260
94.1,0.4501,7.120,809.6,-23.43873,-46.41281
94.2,0.4496,7.120,809.6,-23.43885,-46.41281
94.3,0.4470,7.120,809.3,-23.43896,-46.41282
94.4,0.4430,7.120,808.8,-23.43907,-46.41283
94.5,0.4401,7.140,808.6,-23.43920,-46.41265
94.6,0.4415,7.160,808.9,-23.43932,-46.41246
94.7,0.4494,7.160,809.9,-23.43943,-46.41247
